,Path,Content
12017,/home/devanshb_it_17/Downloads/trainval/n4EhJ898rSk/50004.txt,SO SCOTT WAS SPEAKING PERSON TO PERSON
12018,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50010.txt,TRISTRAM FOUNDED FEEDBACK AND FEEDBACK HAS CHANGED GOVERNMENT POLICY THEY'VE LAUNCHED
12019,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50009.txt,THE FINAL THING THAT WE DO
12020,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50002.txt,THEN 18 MONTHS AGO I GOT CHATTING TO ONE OF THE CHANGE MAKERS WITHIN THE NETWORK CALLED TRISTRAM
12021,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50006.txt,WHAT IF WE COULD GET WASTED ON WASTE
12022,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50014.txt,FOR THE LAST FEW YEARS I'VE BEEN THE UK COUNTRY DIRECTOR FOR AN INTERNATIONAL ORGANISATION CALLED
12023,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50012.txt,WE'VE COLLABORATED WITH BREWERIES ALL OVER THE COUNTRY TO CREATE NEW BREAD BEERS AND TACKLE BREAD WASTE AT A
12024,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50005.txt,ONE THIRD OF THE FOOD THAT WE PRODUCE IN THE WORLD IS GOING TO WASTE
12025,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50003.txt,HE'S PIONEERED THE FIGHT AGAINST FOOD WASTE
12026,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50011.txt,BUT WE'RE NOT DONE YET
12027,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50001.txt,I MUST HAVE SEEN THOUSANDS OF IDEAS OVER THE YEARS AND I'VE DONE MY BEST TO HELP WHEREVER I CAN
12028,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50008.txt,WE SOURCE OUR BREAD FROM SANDWICH MANUFACTURERS WHERE THE HEEL OF A LOAF OF BREAD THE CRUST OF A LOAF
12029,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50007.txt,WE WANT TO BREW AS MUCH OF THAT BREAD THAT WOULD OTHERWISE GO TO WASTE AS POSSIBLE
12030,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50004.txt,AND QUITE RIGHT TOO
12031,/home/devanshb_it_17/Downloads/trainval/Rz8m1yDE0ms/50013.txt,THE DAY THAT THERE'S NO MORE WASTE BREAD TO BE BREWED IS THE DAY THAT WE CAN SHUT UP SHOP AND
12032,/home/devanshb_it_17/Downloads/trainval/U4Lx5rcii38/50002.txt,IT'S PRETTY COOL WHEN YOU KNOW SOMEONE WHO STARTS A BAKERY
12033,/home/devanshb_it_17/Downloads/trainval/U4Lx5rcii38/50006.txt,BUT THAT'S FOR ANOTHER TALK
12034,/home/devanshb_it_17/Downloads/trainval/U4Lx5rcii38/50005.txt,IT IS MY DREAM JOB
12035,/home/devanshb_it_17/Downloads/trainval/U4Lx5rcii38/50003.txt,AND RETURNING VETERANS WHO PARTICIPATE IN FARM PROGRAMS ARE FINDING THAT THEY HAVE LOWER
12036,/home/devanshb_it_17/Downloads/trainval/U4Lx5rcii38/50001.txt,NOW I'M NO FARMER
12037,/home/devanshb_it_17/Downloads/trainval/U4Lx5rcii38/50004.txt,I WANTED IT SO BADLY
12038,/home/devanshb_it_17/Downloads/trainval/WXqjacxw8zg/50002.txt,AND I VE BEEN TRULY HONORED TO CO LEAD THIS CONSORTIUM TOGETHER WITH DRS
12039,/home/devanshb_it_17/Downloads/trainval/WXqjacxw8zg/50001.txt,OR YOU OPEN OUR POST BOX AND YOU FIND PILES OF ADVERTISEMENTS WE CALL THAT JUNK
12040,/home/devanshb_it_17/Downloads/trainval/kLRanIhp2jg/50002.txt,THIS IS HOW IT WAS IN MEIJI
12041,/home/devanshb_it_17/Downloads/trainval/kLRanIhp2jg/50006.txt,THERE IS A NEW INDUSTRY FOR THESE PLACES
12042,/home/devanshb_it_17/Downloads/trainval/kLRanIhp2jg/50005.txt,AND OF COURSE THAT'S WHAT PEOPLE COME TO IYA FOR
12043,/home/devanshb_it_17/Downloads/trainval/kLRanIhp2jg/50003.txt,EVERYTHING LOOKS FINE
12044,/home/devanshb_it_17/Downloads/trainval/kLRanIhp2jg/50001.txt,THEY DID ALL THAT AND IT DIDN'T WORK
12045,/home/devanshb_it_17/Downloads/trainval/kLRanIhp2jg/50008.txt,AND I THINK WE FOUND THE WAY TO GO FORWARD
12046,/home/devanshb_it_17/Downloads/trainval/kLRanIhp2jg/50007.txt,IT'S THERE AND IT CAN BE SAVED
12047,/home/devanshb_it_17/Downloads/trainval/kLRanIhp2jg/50004.txt,OH THEY'RE GOING TO IYA BUT WHY
12048,/home/devanshb_it_17/Downloads/trainval/gwMjgSqFm0M/50002.txt,FIND OUT WHAT YOU CAN DO MORE WITHIN YOUR NEIGHBORHOOD
12049,/home/devanshb_it_17/Downloads/trainval/gwMjgSqFm0M/50001.txt,AND I AM HAPPY WITH THE POSITIVE CHANGE I SEE
12050,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50010.txt,AND HE SAID YOU KNOW I'M NOT THE KIND OF GUY TO RAT PEOPLE OUT BUT SOME
12051,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50009.txt,SO THERE'S THIS PROFOUND MYTHOLOGY AROUND WHISTLEBLOWERS WHICH SAYS FIRST OF ALL
12052,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50002.txt,IT WAS IN THE FOOTBALL GROUND
12053,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50006.txt,YOU HAVE CHOSEN NOT TO KNOW
12054,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50005.txt,SOME OF THE GUYS USED TO VERY HEAVY JOBS SAID I DON'T WANT TO BE A VICTIM
12055,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50003.txt,BUT SHE WAS REALLY AMAZED
12056,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50011.txt,AND WHAT THEY'RE VERY PREPARED TO DO IS RECOGNIZE THAT YES THIS IS GOING TO BE AN ARGUMENT
12057,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50001.txt,HE'D BEEN A MINER
12058,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50008.txt,EIGHTY FIVE PERCENT OF PEOPLE KNOW THERE'S A PROBLEM BUT THEY WON'T SAY ANYTHING
12059,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50007.txt,YOU CAN SEE WILLFUL BLINDNESS IN BANKS WHEN THOUSANDS OF PEOPLE SOLD MORTGAGES TO PEOPLE
12060,/home/devanshb_it_17/Downloads/trainval/Kn5JRgz3W0o/50004.txt,SHE ALWAYS FELT A LITTLE BIT OF AN OUTSIDER ALTHOUGH SHE'S BEEN THERE ALMOST ALL HER LIFE A WOMAN OF RUSSIAN
12061,/home/devanshb_it_17/Downloads/trainval/30KJRb4MzSg/50002.txt,IT WAS SOMETHING IN MY HEART THAT I KNEW
12062,/home/devanshb_it_17/Downloads/trainval/30KJRb4MzSg/50005.txt,AND GRADUALLY THE OTHER BOYS DISCOVERED GIRLS TOO
12063,/home/devanshb_it_17/Downloads/trainval/30KJRb4MzSg/50003.txt,DID YOU GUYS HAVE A SECRET LANGUAGE
12064,/home/devanshb_it_17/Downloads/trainval/30KJRb4MzSg/50004.txt,AND WHAT IS TOO SHORT
12065,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50010.txt,WE ADVANCED THROUGH THE BELT LEVELS TOGETHER AND SO KEVIN STARTED BRINGING ME HOME FROM CLASS EVERY ONCE IN
12066,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50009.txt,ANOTHER GENTLEMAN WHO WALKED IN IT WAS HIS FIRST DAY ALSO
12067,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50002.txt,WHAT I REALIZED IN THAT MOMENT FROM A 2 YEAR OLD IS THAT TODAY TIME MANAGEMENT IS NO LONGER JUST
12068,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50006.txt,WHAT'S THE MOST IMPORTANT THING I CAN DO TODAY
12069,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50015.txt,IT'S WHY SOME PEOPLE CREATE EXTRAORDINARY EXPLOSIVE EXPONENTIAL RESULTS AND OTHER PEOPLE
12070,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50014.txt,HOWEVER IF YOU ASK THE QUESTION
12071,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50012.txt,YOU MULTIPLY TIME BY GIVING YOURSELF THE EMOTIONAL PERMISSION TO SPEND TIME ON THINGS TODAY THAT CREATE MORE TIME TOMORROW
12072,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50005.txt,HOW DOES IT FEEL TO KNOW THAT REALLY ALL WE ARE IS A BUNCH OF JUGGLING HAMSTERS SPRINTING TOWARDS AN INEVITABLE CRASH
12073,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50003.txt,SO THERE IS NO SUCH THING AS TIME MANAGEMENT
12074,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50019.txt,AND WHAT YOU FIND IS THAT IF SOMETHING CAN CONTINUALLY WAIT OFTEN WHAT HAPPENS IS YOU DEVELOP THE COURAGE TO DO WHAT YOU
12075,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50020.txt,OR SOMEONE RISES UP TO THE CALL OF LEADERSHIP
12076,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50018.txt,LIKE CHECKING EMAIL 24 HOURS A DAY 7 DAYS A WEEK
12077,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50011.txt,SOON KEVIN CAME OVER ON THE WEEKENDS AND WE WOULD PRACTICE OUR FORMS
12078,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50001.txt,NO WORK DADDY
12079,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50008.txt,I HAD BEEN STUDYING MARTIAL ARTS SINCE I WAS 5
12080,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50021.txt,WELL RORY WAIT A MINUTE IN THE TAKE THE STAIRS BOOK YOU SAID
12081,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50007.txt,BUT A MULTIPLIER REALIZES THAT IF I SAVE 30 MINUTES A MONTH FROM PAYING MY BILLS BY SETTING UP ONLINE BILL
12082,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50016.txt,PROCRASTINATION IS THE FOUNDATION OF ALL MEDIOCRITY
12083,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50004.txt,I FEEL LIKE IT WAS PRETTY MUCH SINGLE HANDEDLY USHERED IN BY THE LATE GREAT DR
12084,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50013.txt,A COUPLE OF YEARS AFTER THAT KEVIN ADOPTED ME AND I CHANGE MY LAST NAME FROM RORY MACLACHLAN TO RORY VADEN AND THEY
12085,/home/devanshb_it_17/Downloads/trainval/y2X7c9TUQJ8/50017.txt,WAITING TO DO SOMETHING BECAUSE WE'RE DECIDING THAT NOW IS NOT THE RIGHT TIME THAT ISN'T PROCRASTINATION
12086,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50010.txt,IT TELLS YOU ABOUT PRACTICE
12087,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50022.txt,HE GOES BACK TO THE ASSEMBLY
12088,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50009.txt,WE'VE THE IMPORTANCE OF THE DIAPHRAGM
12089,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50002.txt,WE LIVE IN A REALLY VISUAL CULTURE
12090,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50006.txt,THE LAST LESSON IS THE BIG ONE
12091,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50015.txt,HE BUILDS HIMSELF AN UNDERGROUND CELLAR
12092,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50014.txt,YOU DON'T KNOW ANYBODY
12093,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50012.txt,THE POWER OF PRACTICE
12094,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50005.txt,BUT WHEN YOU ASK A MAKER TO MAKE A CHEST OF DRAWERS THEY DON'T ALWAYS DO WHAT YOU THINK THEY ARE GOING TO DO
12095,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50003.txt,WE SPEND A LOT OF TIME IF YOU THINK ABOUT TWO WORLDS WE SPEND A LOT OF TIME THINKING ABOUT THE OUTSIDE
12096,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50023.txt,ALL SONG IS OUR BREATH
12097,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50019.txt,THEN HE GOES BACK
12098,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50024.txt,THE ROMANS UNDERSTOOD THIS
12099,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50020.txt,SUDDENLY I GOT IT
12100,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50018.txt,PUT YOUR HANDS UP IF YOU THOUGHT ABOUT YOUR DIAPHRAGM TODAY
12101,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50011.txt,IN FACT SHE ALSO READ A POEM THAT SHE HAD WRITTEN WHEN THEY FIRST MET
12102,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50021.txt,I GOT HOW IT SHOULD FEEL
12103,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50007.txt,HE WANTED TO BE AN ORATOR
12104,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50016.txt,WITHIN YOUR BODY IS SOMETHING THAT IS REALLY THE KING OF THE BODY
12105,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50004.txt,MAYBE ESPECIALLY FOR WOMEN
12106,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50013.txt,PRACTICE IS THE WAY TO A GREAT INSTRUMENT
12107,/home/devanshb_it_17/Downloads/trainval/a2MR5XbJtXU/50017.txt,IT'S WHAT THE GREEKS CALLED THE CENTER OF ALL EXPRESSION
12108,/home/devanshb_it_17/Downloads/trainval/cWpRxyqDgpM/50002.txt,AFTER 30 HOURS IN THE LAB I PROBABLY SMELLED HORRIBLE
12109,/home/devanshb_it_17/Downloads/trainval/cWpRxyqDgpM/50001.txt,IT SEEMED TO BE ABOUT RIGHT BUT I COULDN'T QUITE TELL
12110,/home/devanshb_it_17/Downloads/trainval/WNj1Y11tSx8/50002.txt,UNTIL RECENTLY SLEEP PROBLEMS THAT OCCURRED IN THE CONTEXT OF MAJOR LIFE STRESS OR MEDICAL OR
12111,/home/devanshb_it_17/Downloads/trainval/WNj1Y11tSx8/50003.txt,WELL THE EVIDENCE IS IN AND THE RESULTS ARE CLEAR
12112,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50010.txt,WE DO THIS ALL THE TIME WE TALK ABOUT CLEOPATRA AS THIS HOT VIXEN
12113,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50022.txt,NO YOUNG WOMEN SHOULD BE RUNNING THE COUNTRY
12114,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50009.txt,SO I PUT IT UP IN PROCTOR AND I LEFT IT HOPING THAT EVERYONE WOULD ENJOY IT JUST AS MUCH AS I DID
12115,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50002.txt,HE WAS ALSO HER BROTHER WHICH WAS NORMAL AT THE TIME
12116,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50006.txt,CLEOPATRA AND MARK ANTONY REUNITE AND AT THE END OF THE DAY THEY ARE BOTH DEAD BY THEIR OWN HANDS
12117,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50015.txt,THAT WAS THE WAY THAT SHE SAW OUT OF MARRIAGE AND TOWARDS SOLO RULE
12118,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50014.txt,AND IN ORDER TO OBTAIN THIS IDENTITY SHE HAD TO DESEXUALIZE HERSELF
12119,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50012.txt,THERE'S DEFINITELY AN EMPOWERING WAY TO DO IT BUT WHEN ALL THE IMAGES OF POWERFUL WOMEN FROM HISTORY LOOK LIKE THIS
12120,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50005.txt,SO SHE DECIDES TO FORM AN ALLIANCE WITH MARK ANTONY
12121,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50003.txt,EGYPT WAS FACING A LOT OF TROUBLE DURING THIS ERA
12122,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50023.txt,IF ANYTHING WHEN A WOMAN WEARS A SKIRT AND A BLAZER IT SHOULD BE A SKIRT SUIT I'LL GRANT
12123,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50019.txt,THIS TALK IS ABOUT WOMEN IN POWER SO ASSUME THAT WHEN I SAY CLINTON I'M TALKING ABOUT HILARY CLINTON
12124,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50024.txt,WE'RE AFRAID OF PUSHING BOUNDARIES OF CHALLENGING THE STATUS QUO OF STANDING UP TO GENDER
12125,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50020.txt,IS HER HAIR PULLED BACK
12126,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50018.txt,SO I HOPE THAT WE CAN DO THE SAME FOR THIS TALK
12127,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50011.txt,AND EVEN TODAY MAYBE LAST WEEK IF YOU WANTED TO DRESS UP AS CLEOPATRA FOR HALLOWEEN YOU COULD HAVE
12128,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50001.txt,I AM NOT ALONE MY SITUATION ISN'T UNIQUE OR EVEN SPECIAL
12129,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50008.txt,AND SINCE I AM ALWAYS A LITTLE BIT NERVOUS THAT PEOPLE THINK I'M UPTIGHT THIS WAS THE PERFECT POSTER FOR ME
12130,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50021.txt,BUT LET ME TELL YOU
12131,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50007.txt,YOU'RE MAYBE THINKING TO YOURSELF
12132,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50016.txt,I DO IT A LOT TOO SO PLEASE FORGIVE ME BUT IT'S STRANGE BECAUSE WE DON'T CALL OBAMA
12133,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50025.txt,IT MAKES ME WANT TO PACK UP MY POWER SUIT AND GO HOME IT MAKES ME WANT TO GIVE UP
12134,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50004.txt,CAESAR IS THE HEAD OF THE ROMAN EMPIRE AND THEY FORM AN ALLIANCE
12135,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50013.txt,THIS IS A POWERFUL WOMAN AN INDIVIDUAL
12136,/home/devanshb_it_17/Downloads/trainval/Nhwq12TKkQQ/50017.txt,WE WOULD NEVER CALL REAGAN RONALD
12137,/home/devanshb_it_17/Downloads/trainval/jk6Y3f2c4SI/50002.txt,SO NOW OSUN HONEY AND OSUNALITY RE AFFIRM THE NORMALITY OF SEXUAL PLEASURE AND THE
12138,/home/devanshb_it_17/Downloads/trainval/jk6Y3f2c4SI/50001.txt,THIS PLEASURE PRINCIPLE AT THE HEART OF THE CREATIVE ENERGY IS METAPHORICALLY KNOWN AS OSUN
12139,/home/devanshb_it_17/Downloads/trainval/1oNlTrLIjU4/50002.txt,IN OTHER WORDS HYMENS NATURALLY VARY A LOT IN LOOKS AND THAT IS WHAT MAKES
12140,/home/devanshb_it_17/Downloads/trainval/1oNlTrLIjU4/50006.txt,WHEN DOCTORS EXAMINED THEIR HYMENS THEY COULD ONLY FIND CLEAR SIGNS OF PENETRATION
12141,/home/devanshb_it_17/Downloads/trainval/1oNlTrLIjU4/50005.txt,BUT WE MUST TRY
12142,/home/devanshb_it_17/Downloads/trainval/1oNlTrLIjU4/50003.txt,BUT IT MAY LOOK A BIT DIFFERENT FROM BEFORE
12143,/home/devanshb_it_17/Downloads/trainval/1oNlTrLIjU4/50001.txt,THE MYTHS ABOUT THE HYMEN HAVE LIVED ON FOR CENTURIES BECAUSE THEY HAVE CULTURAL
12144,/home/devanshb_it_17/Downloads/trainval/1oNlTrLIjU4/50004.txt,THIS WAS NOTED OVER 100 YEARS AGO IN 1906 BY THE NORWEGIAN DOCTOR MARIE
12145,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50010.txt,I'VE BEEN DOING THIS AT THE UNIVERSITY FOR QUITE SOME TIME
12146,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50009.txt,SO LET'S FAST FORWARD A DECADE
12147,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50002.txt,AND I WAS RIGHT
12148,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50006.txt,AND THEN THEY ARE GOING TO HAVE A CHANCE TO ARTICULATE THEIR ANSWER ORALLY
12149,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50015.txt,SO WHILE I'M TEACHING CLASSES NOWADAYS MY LMS WILL NOTIFY ME WHEN THERE ARE NEW ASSIGNMENTS I NEED TO GRADE
12150,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50014.txt,YOU GUYS PROBABLY ALL USE AN ONLINE CALENDAR TO HELP YOU GET TO PHYSICAL
12151,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50012.txt,AND I FELT REALLY BAD ABOUT IT
12152,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50005.txt,YOU ARE GOING TO CALL ON MAYBE ONE OR TWO OF THEM WHOEVER YOU MAY NOTICE
12153,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50003.txt,UP UNTIL THAT TIME I'D REALLY THOUGHT ABOUT ONLINE EDUCATION IN TERMS OF
12154,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50011.txt,LET ME BE THE GUINEA PIG AND SHOW YOU HOW IT'S DONE RIGHT
12155,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50001.txt,I STARTED OFF OK
12156,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50008.txt,I WAS SOLD AND FROM GRAD SCHOOL ON I DEDICATED ALMOST ALL MY ENERGY TO
12157,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50007.txt,FINALLY BECAUSE IT'S ONLINE IT'S PRESERVED AND STUDENTS CAN USE THOSE HISTORIC DISCUSSIONS TO
12158,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50016.txt,THAT IS ALL
12159,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50004.txt,WE ARE GOING YO USE THIS THING CALLED THE ONLINE BULLETIN BOARD FOR DISCUSSIONS THAT ARE GOING TO GO ON
12160,/home/devanshb_it_17/Downloads/trainval/CFADnhYKDHg/50013.txt,SO I CREATED SOME NEW IN CLASS ACTIVITIES
12161,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50010.txt,IT'S SOMETHING THAT WE ACTUALLY HAVE TOTAL CONTROL OVER
12162,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50002.txt,HE GOES I LOVE WHAT YOU DO
12163,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50006.txt,AND UNLESS WE FIX FOR THAT WE'RE NOT GOING TO BE ABLE TO GET OUT OF SHORT TERMISM AND GET TO WHERE WE WANT TO BE
12164,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50012.txt,WHAT IS YOUR LONGPATH
12165,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50005.txt,IT WASN'T ALWAYS LIKE THIS
12166,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50003.txt,WE HAVE A LOT OF PROBLEMS THAT WE ARE FACING
12167,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50011.txt,AND IT ALL BEGINS REALLY WITH YOURSELF ASKING THIS
12168,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50001.txt,HE WON THE PULITZER PRIZE FOR IT IN 1972
12169,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50008.txt,IT REQUIRES US TO PUSH INTO IT
12170,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50007.txt,IT WAS ITHACA
12171,/home/devanshb_it_17/Downloads/trainval/JS8fYhwrYzI/50004.txt,SHORT TERMISM PREVENTS CONGRESS SORRY IF THERE'S ANYONE IN HERE FROM
12172,/home/devanshb_it_17/Downloads/trainval/iPrDiPDTzYk/50002.txt,A TRUE VISIONARY BY THE NAME OF DELIA COHEN INTRODUCED US TO THE TED PHILOSOPHY
12173,/home/devanshb_it_17/Downloads/trainval/iPrDiPDTzYk/50005.txt,HENCE OUR GUIDING PRINCIPLE AND THEME FOR THE DAY
12174,/home/devanshb_it_17/Downloads/trainval/iPrDiPDTzYk/50003.txt,A PHILOSOPHY ROOTED IN THE BELIEF THAT FREELY SHARED AND WORTHY IDEAS HAS THE POTENTIAL TO CHANGE LIVES
12175,/home/devanshb_it_17/Downloads/trainval/iPrDiPDTzYk/50001.txt,SO THANK YOU FOR THAT
12176,/home/devanshb_it_17/Downloads/trainval/iPrDiPDTzYk/50004.txt,A PROJECT OF THIS NATURE WOULD NOT HAVE BEEN POSSIBLE WITHOUT SOMEONE OF DELIA'S STATURE SPEARHEADING OUR EFFORTS
12177,/home/devanshb_it_17/Downloads/trainval/cj5LZBmiQu4/50010.txt,SO NOW WHEN I'M WRITING SOMETHING FOR BEAMS AND STRUTS I'LL WORK ON IT AND WORK AND WORK TILL I REACH A POINT WHERE THE ARTICLE
12178,/home/devanshb_it_17/Downloads/trainval/cj5LZBmiQu4/50041.txt,A LOT OF OUR FOOD COMES FROM FACTORY FARMS AND FACTORY SHIPS MONOCROP AGRIBUSINESS LOADED WITH GMOS SHIPPED ACROSS THE COUNTRY OR
12179,/home/devanshb_it_17/Downloads/trainval/cj5LZBmiQu4/50038.txt,WE'RE EXTRACTING NON RENEWABLE RESOURCES FROM THE EARTH AS FAST AS WE CAN AND WHO CARES ABOUT THE DAMAGE
12180,/home/devanshb_it_17/Downloads/trainval/cj5LZBmiQu4/50027.txt,IT'S UPPED OUR PRODUCTIVITY THE QUALITY OF OUR WRITING AND I CAN ONLY IMAGINE IT'S GOING TO KEEP GOING IN THIS DIRECTION
12181,/home/devanshb_it_17/Downloads/trainval/cj5LZBmiQu4/50040.txt,WHAT CAN WE DO
12182,/home/devanshb_it_17/Downloads/trainval/cj5LZBmiQu4/50039.txt,MORE PEOPLE THAN EVER ARE WILLING TO WORK AS A TEAM EVEN WITH STRANGERS TO SHARE EVEN WITH STRANGERS
